name,Gun,Knife,Wrench,Pliers,Scissors
P00988,-1,1,-1,-1,-1
P00989,-1,1,-1,-1,-1
P00990,-1,1,-1,-1,-1
P00991,-1,1,-1,-1,-1
P00992,-1,1,-1,-1,-1
P00993,-1,1,-1,-1,-1
P00995,1,1,-1,-1,-1
P00996,-1,1,-1,-1,-1
P00998,-1,1,-1,-1,-1
P00999,-1,1,-1,-1,-1
P01000,-1,1,-1,-1,-1
P01001,-1,1,-1,-1,-1
P01002,-1,1,-1,-1,-1
P01003,-1,1,-1,-1,-1
P01004,-1,1,-1,-1,-1
P01005,-1,1,-1,-1,-1
P01006,-1,1,-1,-1,-1
P01007,-1,1,-1,-1,-1
P01009,-1,1,-1,-1,-1
P01010,-1,1,-1,-1,-1
P01011,-1,1,-1,-1,-1
P01013,-1,1,-1,-1,-1
P01014,-1,1,-1,-1,-1
P01016,-1,1,-1,-1,-1
P01017,-1,1,-1,-1,-1
P01018,-1,1,-1,-1,-1
P01019,-1,1,-1,-1,-1
P01020,-1,1,-1,-1,-1
P01021,-1,1,-1,-1,-1
P01022,-1,1,-1,-1,-1
P01023,-1,1,-1,-1,-1
P01024,-1,1,-1,-1,-1
P01025,-1,1,-1,-1,-1
P01027,-1,1,-1,-1,-1
P01029,-1,1,-1,-1,-1
P01030,-1,1,-1,-1,-1
P01031,-1,1,-1,-1,-1
P01032,-1,1,-1,-1,-1
P01033,-1,1,-1,-1,-1
P01035,-1,1,-1,-1,-1
P01036,-1,1,-1,-1,-1
P01037,-1,1,-1,-1,-1
P01038,-1,1,-1,-1,-1
P01039,-1,1,-1,-1,-1
P01040,-1,1,-1,-1,-1
P01042,-1,1,-1,-1,-1
P01043,-1,1,-1,-1,-1
P01044,1,1,-1,-1,-1
P01045,-1,1,-1,-1,-1
P01046,-1,1,-1,-1,-1
P01047,-1,1,-1,-1,-1
P01048,-1,1,-1,-1,-1
P01049,1,1,-1,-1,-1
P01053,-1,1,-1,-1,-1
P01054,-1,1,-1,-1,-1
P01055,1,1,-1,-1,-1
P01057,-1,1,-1,-1,-1
P01058,-1,1,-1,-1,-1
P01059,-1,1,-1,-1,-1
P01060,-1,1,-1,-1,-1
P01062,1,1,-1,-1,-1
P01063,-1,1,-1,-1,-1
P01065,-1,1,-1,-1,-1
P01067,-1,1,-1,-1,-1
P01068,-1,1,-1,-1,-1
P01069,-1,1,-1,-1,-1
P01070,-1,1,-1,-1,-1
P01071,-1,1,-1,-1,-1
P01072,-1,1,-1,-1,-1
P01073,-1,1,-1,-1,-1
P01074,-1,1,-1,-1,-1
P01076,-1,1,-1,-1,-1
P01077,-1,1,-1,-1,-1
P01078,-1,1,-1,-1,-1
P01080,-1,1,-1,-1,-1
P01081,-1,1,-1,-1,-1
P01082,-1,1,-1,-1,-1
P01083,-1,1,-1,-1,-1
P01084,-1,1,-1,-1,-1
P01085,-1,1,-1,-1,-1
P01086,-1,1,-1,-1,-1
P01087,-1,1,-1,-1,-1
P01089,-1,1,-1,-1,-1
P01091,-1,1,-1,-1,-1
P01094,1,1,-1,-1,-1
P01095,-1,1,-1,-1,-1
P01096,-1,1,-1,-1,-1
P01097,1,1,-1,-1,-1
P01098,-1,1,-1,-1,-1
P01099,-1,1,-1,-1,-1
P01101,1,1,-1,-1,-1
P01102,-1,1,-1,-1,-1
P01104,1,1,-1,-1,-1
P01105,-1,1,-1,-1,-1
P01107,-1,1,-1,-1,-1
P01108,-1,1,-1,-1,-1
P01109,-1,1,-1,-1,-1
P01110,1,1,-1,-1,-1
P01112,1,1,-1,-1,-1
P01114,-1,1,-1,-1,-1
P01115,-1,1,-1,-1,-1
P01116,-1,1,-1,-1,-1
P01118,-1,1,-1,-1,-1
P01120,1,1,-1,-1,-1
P01121,1,1,-1,-1,-1
P01123,1,1,-1,-1,-1
P01125,-1,1,-1,-1,-1
P01126,-1,1,-1,-1,-1
P01127,-1,1,-1,-1,-1
P01128,-1,1,-1,-1,-1
P01130,-1,1,-1,-1,-1
P01132,-1,1,-1,-1,-1
P01133,-1,1,-1,-1,-1
P01134,1,1,-1,-1,-1
P01135,-1,1,-1,-1,-1
P01136,-1,1,-1,-1,-1
P01137,-1,1,-1,-1,-1
P01138,-1,1,-1,-1,-1
P01139,-1,1,-1,-1,-1
P01140,1,1,-1,-1,-1
P01141,-1,1,-1,-1,-1
P01142,-1,1,-1,-1,-1
P01143,-1,1,-1,-1,-1
P01144,1,1,-1,-1,-1
P01145,-1,1,-1,-1,-1
P01146,1,1,-1,-1,-1
P01147,1,1,-1,-1,-1
P01149,-1,1,-1,-1,-1
P01150,-1,1,-1,-1,-1
P01151,1,1,-1,-1,-1
P01152,-1,1,-1,-1,-1
P01153,1,1,-1,-1,-1
P01154,-1,1,-1,-1,-1
P01155,1,1,-1,-1,-1
P01156,1,1,-1,-1,-1
P01157,-1,1,-1,-1,-1
P01158,-1,1,-1,-1,-1
P01159,1,1,-1,-1,-1
P01160,1,1,-1,-1,-1
P01161,-1,1,-1,-1,-1
P01163,-1,1,-1,-1,-1
P01164,-1,1,-1,-1,-1
P01165,1,1,-1,-1,-1
P01166,1,1,-1,-1,-1
P01167,1,1,-1,-1,-1
P01168,1,1,-1,-1,-1
P01169,1,1,-1,-1,-1
P01171,-1,1,-1,-1,-1
P01173,-1,1,-1,-1,-1
P01175,1,1,-1,-1,-1
P01176,-1,1,-1,-1,-1
P01177,1,1,-1,-1,-1
P01178,1,1,-1,-1,-1
P01179,-1,1,-1,-1,-1
P01180,-1,1,-1,-1,-1
P01181,1,1,-1,-1,-1
P01182,-1,1,-1,-1,-1
P01183,1,1,-1,-1,-1
P01186,1,1,-1,-1,-1
P01188,1,1,-1,-1,-1
P01190,-1,1,-1,-1,-1
P01192,1,1,-1,-1,-1
P01194,1,1,-1,-1,-1
P01196,-1,1,-1,-1,-1
P01197,-1,1,-1,-1,-1
P01198,-1,1,-1,-1,-1
P01199,1,1,-1,-1,-1
P01200,1,1,-1,-1,-1
P01201,-1,1,-1,-1,-1
P01202,-1,1,-1,-1,-1
P01203,1,1,-1,-1,-1
P01204,1,1,-1,-1,-1
P01205,1,1,-1,-1,-1
P01206,1,1,-1,-1,-1
P01207,1,1,-1,-1,-1
P01208,1,1,-1,-1,-1
P01209,-1,1,-1,-1,-1
P01211,-1,1,-1,-1,-1
P01212,-1,1,-1,-1,-1
P01214,1,1,-1,-1,-1
P01215,-1,1,-1,-1,-1
P01216,1,1,-1,-1,-1
P01217,1,1,-1,-1,-1
P01218,-1,1,-1,-1,-1
P01220,1,1,-1,-1,-1
P01221,-1,1,-1,-1,-1
P01222,1,1,-1,-1,-1
P01223,-1,1,-1,-1,-1
P01224,1,1,-1,-1,-1
P01225,1,1,-1,-1,-1
P01226,-1,1,-1,-1,-1
P01227,1,1,-1,-1,-1
P01228,1,1,-1,-1,-1
P01229,1,1,-1,-1,-1
P01230,1,1,-1,-1,-1
P01231,1,1,-1,-1,-1
P01232,1,1,-1,-1,-1
P01233,1,1,-1,-1,-1
P01234,1,1,-1,-1,-1
P01235,1,1,-1,-1,-1
P01237,1,1,-1,-1,-1
P01238,1,1,-1,-1,-1
P01241,1,1,-1,-1,-1
P01242,1,1,-1,-1,-1
P01243,1,1,-1,-1,-1
P01244,1,1,-1,-1,-1
P01245,1,1,-1,-1,-1
P01247,1,1,-1,-1,-1
P01248,1,1,-1,-1,-1
P01249,1,1,-1,-1,-1
P01250,1,1,-1,-1,-1
P01251,1,1,-1,-1,-1
P01252,1,1,-1,-1,-1
P01253,1,1,-1,-1,-1
P01255,1,1,-1,-1,-1
P01256,1,1,-1,-1,-1
P01257,1,1,-1,-1,-1
P01258,1,1,-1,-1,-1
P01259,1,1,-1,-1,-1
P01260,1,1,-1,-1,-1
P01261,1,1,-1,-1,-1
P01262,1,1,-1,-1,-1
P01263,1,1,-1,-1,-1
P01265,1,1,-1,-1,-1
P01266,1,1,-1,-1,-1
P01268,1,1,-1,-1,-1
P01269,1,1,-1,-1,-1
P01270,1,1,-1,-1,-1
P01271,1,1,-1,-1,-1
P01272,1,1,-1,-1,-1
P01274,1,1,-1,-1,-1
P01275,1,1,-1,-1,-1
P01276,1,1,-1,-1,-1
P01278,1,1,-1,-1,-1
P01279,1,1,-1,-1,-1
P01280,1,1,-1,-1,-1
P01282,1,1,-1,-1,-1
P01284,1,1,-1,-1,-1
P01285,1,1,-1,-1,-1
P01286,1,1,-1,-1,-1
P01287,1,1,-1,-1,-1
P01289,1,1,-1,-1,-1
P01290,1,1,-1,-1,-1
P01291,1,1,-1,-1,-1
P01292,1,1,-1,-1,-1
P01293,1,1,-1,-1,-1
P01294,1,1,-1,-1,-1
P01295,1,1,-1,-1,-1
P01296,1,1,-1,-1,-1
P01297,1,1,-1,-1,-1
P01298,1,1,-1,-1,-1
P01299,1,1,-1,-1,-1
P01301,1,1,-1,-1,-1
P01304,1,1,-1,-1,-1
P01305,1,1,-1,-1,-1
P01306,1,1,-1,-1,-1
P01307,1,1,-1,-1,-1
P01308,1,1,-1,-1,-1
P01309,1,1,-1,-1,-1
P01310,1,1,-1,-1,-1
P01311,1,1,-1,-1,-1
P01312,1,1,-1,-1,-1
P01314,1,1,-1,-1,-1
P01315,1,1,-1,-1,-1
P01316,1,1,-1,-1,-1
P01317,1,1,-1,-1,-1
P01318,1,1,-1,-1,-1
P01320,1,1,-1,-1,-1
P01321,1,1,-1,-1,-1
P01322,1,1,-1,-1,-1
P01323,1,1,-1,-1,-1
P01324,1,1,-1,-1,-1
P01325,1,1,-1,-1,-1
P01327,1,1,-1,-1,-1
P01328,1,1,-1,-1,-1
P01330,1,1,-1,-1,-1
P01331,1,1,-1,-1,-1
P01332,1,1,-1,-1,-1
P01333,1,1,-1,-1,-1
P01336,1,1,-1,-1,-1
P01337,1,1,-1,-1,-1
P01338,1,1,-1,-1,-1
P01340,1,1,-1,-1,-1
P01341,1,1,-1,-1,-1
P01342,1,1,-1,-1,-1
P01343,1,1,-1,-1,-1
P01345,1,1,-1,-1,-1
P01346,1,1,-1,-1,-1
P01347,1,1,-1,-1,-1
P01348,1,1,-1,-1,-1
P01349,1,1,-1,-1,-1
P01350,1,1,-1,-1,-1
P01353,1,1,-1,-1,-1
P01354,1,1,-1,-1,-1
P01355,1,1,-1,-1,-1
P01356,1,1,-1,-1,-1
P01358,1,1,-1,-1,-1
P01359,1,1,-1,-1,-1
P01360,1,1,-1,-1,-1
P01361,1,1,-1,-1,-1
P01362,1,1,-1,-1,-1
P01363,1,1,-1,-1,-1
P01364,1,1,-1,-1,-1
P01365,1,1,-1,-1,-1
P01366,1,1,-1,-1,-1
P01367,1,1,-1,-1,-1
P01369,1,1,-1,-1,-1
P01370,1,1,-1,-1,-1
P01371,1,1,-1,-1,-1
P01373,1,1,-1,-1,-1
P01376,1,1,-1,-1,-1
P01377,1,1,-1,-1,-1
P01378,1,1,-1,-1,-1
P01379,1,1,-1,-1,-1
P01380,1,1,-1,-1,-1
P01381,1,1,-1,-1,-1
P01382,1,1,-1,-1,-1
P01383,1,1,-1,-1,-1
P01384,1,1,-1,-1,-1
P01385,1,1,-1,-1,-1
P01386,1,1,-1,-1,-1
P01387,1,1,-1,-1,-1
P01388,1,1,-1,-1,-1
P01389,1,1,-1,-1,-1
P01390,1,1,-1,-1,-1
P01391,1,1,-1,-1,-1
P01392,1,1,-1,-1,-1
P01393,1,1,-1,-1,-1
P01394,1,1,-1,-1,-1
P01395,1,1,-1,-1,-1
P01396,1,1,-1,-1,-1
P01397,1,1,-1,-1,-1
P01398,1,1,-1,-1,-1
P01399,1,1,-1,-1,-1
P01400,1,1,-1,-1,-1
P01401,1,1,-1,-1,-1
P01402,-1,1,-1,-1,-1
P01403,1,1,-1,-1,-1
P01405,1,1,-1,-1,-1
P01407,1,1,-1,-1,-1
P01408,1,1,-1,-1,-1
P01409,1,1,-1,-1,-1
P01410,1,1,-1,-1,-1
P01411,1,1,-1,-1,-1
P01412,1,1,-1,-1,-1
P01413,1,1,-1,-1,-1
P01415,1,1,-1,-1,-1
P01416,1,1,-1,-1,-1
P01418,1,1,-1,-1,-1
P01420,1,1,-1,-1,-1
P01422,1,1,-1,-1,-1
P01423,1,1,-1,-1,-1
P01424,1,1,-1,-1,-1
P01425,1,1,-1,-1,-1
P01426,1,1,-1,-1,-1
P01427,1,1,-1,-1,-1
P01428,1,1,-1,-1,-1
P01429,1,1,-1,-1,-1
P01430,1,1,-1,-1,-1
P01431,1,1,-1,-1,-1
P01432,1,1,-1,-1,-1
P01433,1,1,-1,-1,-1
P01435,1,1,-1,-1,-1
P01437,1,1,-1,-1,-1
P01438,1,1,-1,-1,-1
P01439,1,1,-1,-1,-1
P01442,1,1,-1,-1,-1
P01444,1,1,-1,-1,-1
P01446,1,1,-1,-1,-1
P01450,1,1,-1,-1,-1
P01451,-1,1,-1,-1,-1
P01452,-1,1,-1,-1,-1
P01453,1,1,-1,-1,-1
P01454,-1,1,-1,-1,-1
P01455,1,1,-1,-1,-1
P01457,1,1,-1,-1,-1
P01458,1,1,-1,-1,-1
P01460,-1,1,-1,-1,-1
P01463,1,1,-1,-1,-1
P01464,1,1,-1,-1,-1
P01466,1,1,-1,-1,-1
P01467,1,1,-1,-1,-1
P01469,-1,1,-1,-1,-1
P01471,1,1,-1,-1,-1
P01474,1,1,-1,-1,-1
P01475,1,1,-1,-1,-1
P01476,-1,1,-1,-1,-1
P01477,-1,1,-1,-1,-1
P01478,-1,1,-1,-1,-1
P01479,-1,1,-1,-1,-1
P01480,-1,1,-1,-1,-1
P01481,-1,1,-1,-1,-1
P01482,1,1,-1,-1,-1
P01483,1,1,-1,-1,-1
P01484,-1,1,-1,-1,-1
P01485,-1,1,-1,-1,-1
P01486,-1,1,-1,-1,-1
P01487,1,1,-1,-1,-1
P01488,-1,1,-1,-1,-1
P01489,1,1,-1,-1,-1
P01490,-1,1,-1,-1,-1
P01491,1,1,-1,-1,-1
P01492,-1,1,-1,-1,-1
P01493,1,1,-1,-1,-1
P01494,1,1,-1,-1,-1
P01495,-1,1,-1,-1,-1
P01496,1,1,-1,-1,-1
P01497,1,1,-1,-1,-1
P01498,-1,1,-1,-1,-1
P01499,-1,1,-1,-1,-1
P01501,1,1,-1,-1,-1
P01502,-1,1,-1,-1,-1
P01503,1,1,-1,-1,-1
P01504,-1,1,-1,-1,-1
P01508,1,1,-1,-1,-1
P01509,-1,1,-1,-1,-1
P01511,-1,1,-1,-1,-1
P01512,-1,1,-1,-1,-1
P01513,-1,1,-1,-1,-1
P01514,-1,1,-1,-1,-1
P01515,1,1,-1,-1,-1
P01516,-1,1,-1,-1,-1
P01517,-1,1,-1,-1,-1
P01518,1,1,-1,-1,-1
P01519,-1,1,-1,-1,-1
P01520,1,1,-1,-1,-1
P01521,1,1,-1,-1,-1
P01522,1,1,-1,-1,-1
P01523,-1,1,-1,-1,-1
P01524,-1,1,-1,-1,-1
P01525,1,1,-1,-1,-1
P01526,-1,1,-1,-1,-1
P01527,-1,1,-1,-1,-1
P01528,1,1,-1,-1,-1
P01530,-1,1,-1,-1,-1
P01532,1,1,-1,-1,-1
P01534,1,1,-1,-1,-1
P01536,-1,1,-1,-1,-1
P01538,1,1,-1,-1,-1
P01541,-1,1,-1,-1,-1
P01542,1,1,-1,-1,-1
P01543,1,1,-1,-1,-1
P01545,1,1,-1,-1,-1
P01546,-1,1,-1,-1,-1
P01547,1,1,-1,-1,-1
P01548,1,1,-1,-1,-1
P01549,-1,1,-1,-1,-1
P01550,1,1,-1,-1,-1
P01551,1,1,-1,-1,-1
P01555,-1,1,-1,-1,-1
P01556,-1,1,-1,-1,-1
P01557,-1,1,-1,-1,-1
P01558,1,1,-1,-1,-1
P01560,1,1,-1,-1,-1
P01561,1,1,-1,-1,-1
P01563,1,1,-1,-1,-1
P01564,1,1,-1,-1,-1
P01565,-1,1,-1,-1,-1
P01566,-1,1,-1,-1,-1
P01567,1,1,-1,-1,-1
P01568,1,1,-1,-1,-1
P01570,1,1,-1,-1,-1
P01571,1,1,-1,-1,-1
P01573,1,1,-1,-1,-1
P01574,1,1,-1,-1,-1
P01575,1,1,-1,-1,-1
P01576,1,1,-1,-1,-1
P01577,1,1,-1,-1,-1
P01579,1,1,-1,-1,-1
P01580,-1,1,-1,-1,-1
P01587,1,1,-1,-1,-1
P01588,1,1,-1,-1,-1
P01589,1,1,-1,-1,-1
P01590,1,1,-1,-1,-1
P01591,1,1,-1,-1,-1
P01592,1,1,-1,-1,-1
P01594,1,1,-1,-1,-1
P01595,1,1,-1,-1,-1
P01597,1,1,-1,-1,-1
P01598,1,1,-1,-1,-1
P01600,1,1,-1,-1,-1
P01601,1,1,-1,-1,-1
P01602,1,1,-1,-1,-1
P01604,1,1,-1,-1,-1
P01605,1,1,-1,-1,-1
P01607,1,1,-1,-1,-1
P01608,1,1,-1,-1,-1
P01609,1,1,-1,-1,-1
P01610,1,1,-1,-1,-1
P01611,1,1,-1,-1,-1
P01612,1,1,-1,-1,-1
P01613,1,1,-1,-1,-1
P01615,1,1,-1,-1,-1
P01616,1,1,-1,-1,-1
P01617,1,1,-1,-1,-1
P01618,1,1,-1,-1,-1
P01619,1,1,-1,-1,-1
P01620,1,1,-1,-1,-1
P01622,1,1,-1,-1,-1
P01623,1,1,-1,-1,-1
P01624,1,1,-1,-1,-1
P01625,1,1,-1,-1,-1
P01626,1,1,-1,-1,-1
P01627,1,1,-1,-1,-1
P01628,-1,1,-1,-1,-1
P01629,1,1,-1,-1,-1
P01630,1,1,-1,-1,-1
P01631,-1,1,-1,-1,-1
P01633,1,1,-1,-1,-1
P01634,-1,1,-1,-1,-1
P01635,1,1,-1,-1,-1
P01636,1,1,-1,-1,-1
P01637,1,1,-1,-1,-1
P01638,-1,1,-1,-1,-1
P01639,1,1,-1,-1,-1
P01640,1,1,-1,-1,-1
P01641,1,1,-1,-1,-1
P01642,1,1,-1,-1,-1
P01643,1,1,-1,-1,-1
P01644,1,1,-1,-1,-1
P01645,-1,1,-1,-1,-1
P01648,1,1,-1,-1,-1
P01649,1,1,-1,-1,-1
P01650,-1,1,-1,-1,-1
P01651,1,1,-1,-1,-1
P01652,-1,1,-1,-1,-1
P01653,-1,1,-1,-1,-1
P01654,1,1,-1,-1,-1
P01655,-1,1,-1,-1,-1
P01656,1,1,-1,-1,-1
P01657,-1,1,-1,-1,-1
P01660,-1,1,-1,-1,-1
P01662,-1,1,-1,-1,-1
P01664,-1,1,-1,-1,-1
P01665,-1,1,-1,-1,-1
P01666,1,1,-1,-1,-1
P01668,-1,1,-1,-1,-1
P01669,-1,1,-1,-1,-1
P01670,-1,1,-1,-1,-1
P01671,1,1,-1,-1,-1
P01672,1,1,-1,-1,-1
P01674,1,1,-1,-1,-1
P01675,1,1,-1,-1,-1
P01676,1,1,-1,-1,-1
P01677,1,1,-1,-1,-1
P01678,1,1,-1,-1,-1
P01680,-1,1,-1,-1,-1
P01682,-1,1,-1,-1,-1
P01683,1,1,-1,-1,-1
P01684,1,1,-1,-1,-1
P01685,-1,1,-1,-1,-1
P01687,1,1,-1,-1,-1
P01688,-1,1,-1,-1,-1
P01689,1,1,-1,-1,-1
P01690,1,1,-1,-1,-1
P01691,1,1,-1,-1,-1
P01692,1,1,-1,-1,-1
P01697,1,1,-1,-1,-1
P01698,1,1,-1,-1,-1
P01699,1,1,-1,-1,-1
P01700,1,1,-1,-1,-1
P01702,1,1,-1,-1,-1
P01703,1,1,-1,-1,-1
P01705,1,1,-1,-1,-1
P01706,1,1,-1,-1,-1
P01707,1,1,-1,-1,-1
P01708,1,1,-1,-1,-1
P01709,1,1,-1,-1,-1
P01710,1,1,-1,-1,-1
P01711,1,1,-1,-1,-1
P01712,1,1,-1,-1,-1
P01714,1,1,-1,-1,-1
P01716,1,1,-1,-1,-1
P01717,1,1,-1,-1,-1
P01718,-1,1,-1,-1,-1
P01719,1,1,-1,-1,-1
P01720,1,1,-1,-1,-1
P01721,1,1,-1,-1,-1
P01722,1,1,-1,-1,-1
P01723,1,1,-1,-1,-1
P01724,-1,1,-1,-1,-1
P01725,1,1,-1,-1,-1
P01727,1,1,-1,-1,-1
P01728,1,1,-1,-1,-1
P01730,1,1,-1,-1,-1
P01731,1,1,-1,-1,-1
P01733,1,1,-1,-1,-1
P01734,1,1,-1,-1,-1
P01735,1,1,-1,-1,-1
P01736,1,1,-1,-1,-1
P01740,1,1,-1,-1,-1
P01741,1,1,-1,-1,-1
P01742,1,1,-1,-1,-1
P01745,1,1,-1,-1,-1
P01746,1,1,1,-1,-1
P01747,1,1,1,-1,-1
P01748,1,1,1,-1,-1
P01749,1,1,1,-1,-1
P01750,1,1,1,-1,-1
P01751,1,1,1,-1,-1
P01755,-1,1,-1,-1,-1
P01757,-1,1,-1,-1,-1
P01758,-1,1,-1,-1,-1
P01759,-1,1,-1,-1,-1
P01761,-1,1,-1,-1,-1
P01762,-1,1,-1,-1,-1
P01763,-1,1,-1,-1,-1
P01764,-1,1,-1,-1,-1
P01766,-1,1,-1,-1,-1
P01768,-1,1,-1,-1,-1
P01770,-1,1,-1,-1,-1
P01772,-1,1,-1,-1,-1
P01775,-1,1,-1,-1,-1
P01776,-1,1,-1,-1,-1
P01778,-1,1,1,-1,-1
P01779,-1,1,1,-1,-1
P01780,-1,1,1,-1,-1
P01783,-1,1,1,-1,-1
P01784,-1,1,1,-1,-1
P01786,-1,1,1,-1,-1
P01787,1,1,1,-1,-1
P01789,-1,1,1,-1,-1
P01790,1,1,1,-1,-1
P01791,-1,1,1,-1,-1
P01792,1,1,1,-1,-1
P01794,-1,1,1,-1,-1
P01795,1,1,1,-1,-1
P01797,1,1,-1,-1,-1
P01798,-1,1,1,-1,-1
P01799,1,1,1,-1,-1
P01800,-1,1,1,-1,-1
P01802,-1,1,1,-1,-1
P01803,-1,1,1,-1,-1
P01806,-1,1,-1,-1,-1
P01807,-1,1,1,-1,-1
P01808,-1,1,1,-1,-1
P01809,-1,1,1,-1,-1
P01810,-1,1,1,-1,-1
P01811,-1,1,1,-1,-1
P01813,-1,1,1,-1,-1
P01814,1,1,1,-1,-1
P01816,-1,1,1,-1,-1
P01819,-1,1,1,-1,-1
P01820,-1,1,1,-1,-1
P01821,-1,1,1,-1,-1
P01822,-1,1,-1,-1,-1
P01825,-1,1,-1,-1,-1
P01827,-1,1,-1,-1,-1
P01829,-1,1,-1,-1,-1
P01830,-1,1,1,-1,-1
P01832,-1,1,1,-1,-1
P01833,-1,1,-1,-1,-1
P01834,-1,1,1,-1,-1
P01835,-1,1,-1,-1,-1
P01836,1,1,1,-1,-1
P01837,-1,1,-1,-1,-1
P01838,1,1,1,-1,-1
P01839,-1,1,-1,-1,-1
P01840,1,1,1,-1,-1
P01841,-1,1,-1,-1,-1
P01842,1,1,1,-1,-1
P01843,-1,1,-1,-1,-1
P01844,1,1,1,-1,-1
P01846,1,1,1,-1,-1
P01847,-1,1,-1,-1,-1
P01848,-1,1,-1,-1,-1
P01850,-1,1,-1,-1,-1
P01851,1,1,1,-1,-1
P01852,-1,1,-1,-1,-1
P01855,-1,1,-1,-1,-1
P01856,1,1,1,-1,-1
P01858,1,1,1,-1,-1
P01859,-1,1,-1,-1,-1
P01860,1,1,1,-1,-1
P01861,-1,1,-1,-1,-1
P01862,1,1,1,-1,-1
P01863,-1,1,-1,-1,-1
P01864,1,1,1,-1,-1
P01867,-1,1,-1,-1,-1
P01868,-1,1,-1,-1,-1
P01869,1,1,1,-1,-1
P01870,-1,1,-1,-1,-1
P01871,1,1,1,-1,-1
P01872,1,1,1,-1,-1
P01873,-1,1,-1,-1,-1
P01874,1,1,1,-1,-1
P01876,1,1,1,-1,-1
P01877,-1,1,-1,-1,-1
P01878,1,1,1,-1,-1
P01879,-1,1,-1,-1,-1
P01880,1,1,1,-1,-1
P01881,-1,1,-1,-1,-1
P01882,-1,1,-1,-1,-1
P01883,-1,1,-1,-1,-1
P01884,1,1,1,-1,-1
P01885,-1,1,-1,-1,-1
P01886,1,1,1,-1,-1
P01887,-1,1,-1,-1,-1
P01888,1,1,1,-1,-1
P01889,-1,1,-1,-1,-1
P01890,1,1,1,-1,-1
P01891,-1,1,-1,-1,-1
P01892,1,1,1,-1,-1
P01893,-1,1,-1,-1,-1
P01894,1,1,1,-1,-1
P01895,-1,1,-1,-1,-1
P01896,1,1,1,-1,-1
P01897,-1,1,-1,-1,-1
P01898,1,1,1,-1,-1
P01899,-1,1,-1,-1,-1
P01900,1,1,1,-1,-1
P01901,-1,1,-1,-1,-1
P01902,1,1,1,-1,-1
P01903,-1,1,-1,-1,-1
P01904,1,1,1,-1,-1
P01905,-1,1,-1,-1,-1
P01906,1,1,1,-1,-1
P01908,1,1,1,-1,-1
P01909,-1,1,-1,-1,-1
P01910,1,1,1,-1,-1
P01911,-1,1,-1,-1,-1
P01912,1,1,1,-1,-1
P01913,-1,1,-1,-1,-1
P01914,1,1,1,-1,-1
P01915,-1,1,-1,-1,-1
P01916,1,1,1,-1,-1
P01917,-1,1,-1,-1,-1
P01918,1,1,1,-1,-1
P01919,-1,1,-1,-1,-1
P01920,1,1,1,-1,-1
P01922,1,1,1,-1,-1
P01923,-1,1,-1,-1,-1
P01924,1,1,1,-1,-1
P01926,1,1,1,-1,-1
P01927,1,1,1,-1,-1
P01928,-1,1,-1,-1,-1
P01931,1,1,1,-1,-1
P01932,-1,1,-1,-1,-1
P01933,1,1,1,-1,-1
P01935,1,1,1,-1,-1
P01936,-1,1,-1,-1,-1
P01937,1,1,1,-1,-1
P01938,-1,1,-1,-1,-1
P01939,1,1,1,-1,-1
P01940,-1,1,-1,-1,-1
P01941,1,1,1,-1,-1
P01942,-1,1,-1,-1,-1
P01943,1,1,1,-1,-1
P01944,-1,1,-1,-1,-1
P01947,1,1,1,-1,-1
P01948,-1,1,-1,-1,-1
P01950,-1,1,-1,-1,-1
P01951,1,1,1,-1,-1
P01952,-1,1,-1,-1,-1
P01953,1,1,1,-1,-1
P01954,-1,1,-1,-1,-1
P01955,1,1,1,-1,-1
P01956,-1,1,-1,-1,-1
P01959,1,1,1,-1,-1
P01963,1,1,1,-1,-1
P01965,1,1,1,-1,-1
P01966,-1,1,-1,-1,-1
P01967,1,1,1,-1,-1
P01968,1,-1,-1,-1,-1
P01969,1,1,1,-1,-1
P01972,-1,1,-1,-1,-1
P01973,1,1,1,-1,-1
P01974,-1,1,-1,-1,-1
P01975,1,1,1,-1,-1
P01977,1,1,1,-1,-1
P01979,1,1,1,-1,-1
P01981,-1,1,-1,-1,-1
P01982,1,1,1,-1,-1
P01983,-1,1,-1,-1,-1
P01984,1,1,1,-1,-1
P01985,-1,1,-1,-1,-1
P01987,-1,1,-1,-1,-1
P01988,1,1,1,-1,-1
P01989,-1,1,-1,-1,-1
P01992,1,1,1,-1,-1
P01995,-1,1,-1,-1,-1
P01996,1,1,1,-1,-1
P01997,-1,1,-1,-1,-1
P01998,1,1,1,-1,-1
P01999,-1,1,-1,-1,-1
P02000,1,1,1,-1,-1
P02001,-1,1,-1,-1,-1
P02002,1,1,1,-1,-1
P02003,-1,1,-1,-1,-1
P02004,1,1,1,-1,-1
P02005,-1,1,-1,-1,-1
P02007,-1,1,-1,-1,-1
P02011,-1,1,-1,-1,-1
P02012,1,1,1,-1,-1
P02014,1,1,1,-1,-1
P02015,-1,1,-1,-1,-1
P02016,-1,1,-1,-1,-1
P02017,1,1,1,-1,-1
P02019,1,1,1,-1,-1
P02020,-1,1,-1,-1,-1
P02021,1,1,1,-1,-1
P02022,-1,1,-1,-1,-1
P02024,-1,1,-1,-1,-1
P02026,-1,1,-1,-1,-1
P02028,-1,1,-1,-1,-1
P02029,1,1,1,-1,-1
P02030,-1,1,-1,-1,-1
P02031,1,1,1,-1,-1
P02032,-1,1,-1,-1,-1
